 3.183343e+006 -2.287856e+006  0.000000e+000  3.011277e+010  4.946483e+010  0.000000e+000 -8.081057e+010 -7.164833e+010  0.000000e+000 -1.499917e+011  1.290761e+009  0.000000e+000 -6.086013e+010  2.165990e+011  0.000000e+000 
 3.183865e+006 -2.288040e+006  0.000000e+000  2.998369e+010  4.954316e+010  0.000000e+000 -8.088387e+010 -7.156556e+010  0.000000e+000 -1.499924e+011  1.196947e+009  0.000000e+000 -6.093388e+010  2.165782e+011  0.000000e+000 
 3.184387e+006 -2.288224e+006  0.000000e+000  2.985441e+010  4.962117e+010  0.000000e+000 -8.095709e+010 -7.148271e+010  0.000000e+000 -1.499932e+011  1.103133e+009  0.000000e+000 -6.100762e+010  2.165575e+011  0.000000e+000 
 3.184908e+006 -2.288407e+006  0.000000e+000  2.972492e+010  4.969883e+010  0.000000e+000 -8.103023e+010 -7.139979e+010  0.000000e+000 -1.499938e+011  1.009318e+009  0.000000e+000 -6.108135e+010  2.165367e+011  0.000000e+000 
 3.185430e+006 -2.288591e+006  0.000000e+000  2.959523e+010  4.977615e+010  0.000000e+000 -8.110328e+010 -7.131680e+010  0.000000e+000 -1.499944e+011  9.155032e+008  0.000000e+000 -6.115507e+010  2.165159e+011  0.000000e+000 
 3.185951e+006 -2.288775e+006  0.000000e+000  2.946534e+010  4.985314e+010  0.000000e+000 -8.117624e+010 -7.123373e+010  0.000000e+000 -1.499950e+011  8.216877e+008  0.000000e+000 -6.122879e+010  2.164950e+011  0.000000e+000 
 3.186471e+006 -2.288960e+006  0.000000e+000  2.933526e+010  4.992979e+010  0.000000e+000 -8.124912e+010 -7.115058e+010  0.000000e+000 -1.499954e+011  7.278719e+008  0.000000e+000 -6.130250e+010  2.164742e+011  0.000000e+000 
 3.186991e+006 -2.289144e+006  0.000000e+000  2.920497e+010  5.000610e+010  0.000000e+000 -8.132191e+010 -7.106737e+010  0.000000e+000 -1.499959e+011  6.340558e+008  0.000000e+000 -6.137620e+010  2.164533e+011  0.000000e+000 
 3.187511e+006 -2.289328e+006  0.000000e+000  2.907448e+010  5.008207e+010  0.000000e+000 -8.139462e+010 -7.098407e+010  0.000000e+000 -1.499962e+011  5.402395e+008  0.000000e+000 -6.144990e+010  2.164324e+011  0.000000e+000 
 3.188031e+006 -2.289513e+006  0.000000e+000  2.894380e+010  5.015770e+010  0.000000e+000 -8.146725e+010 -7.090070e+010  0.000000e+000 -1.499966e+011  4.464229e+008  0.000000e+000 -6.152358e+010  2.164115e+011  0.000000e+000 
 3.188550e+006 -2.289698e+006  0.000000e+000  2.881292e+010  5.023298e+010  0.000000e+000 -8.153979e+010 -7.081726e+010  0.000000e+000 -1.499968e+011  3.526062e+008  0.000000e+000 -6.159726e+010  2.163905e+011  0.000000e+000 
 3.189069e+006 -2.289882e+006  0.000000e+000  2.868184e+010  5.030793e+010  0.000000e+000 -8.161224e+010 -7.073375e+010  0.000000e+000 -1.499970e+011  2.587893e+008  0.000000e+000 -6.167094e+010  2.163695e+011  0.000000e+000 
 3.189587e+006 -2.290067e+006  0.000000e+000  2.855057e+010  5.038253e+010  0.000000e+000 -8.168461e+010 -7.065016e+010  0.000000e+000 -1.499971e+011  1.649724e+008  0.000000e+000 -6.174460e+010  2.163485e+011  0.000000e+000 
 3.190105e+006 -2.290252e+006  0.000000e+000  2.841910e+010  5.045679e+010  0.000000e+000 -8.175689e+010 -7.056649e+010  0.000000e+000 -1.499972e+011  7.115532e+007  0.000000e+000 -6.181826e+010  2.163275e+011  0.000000e+000 
 3.190623e+006 -2.290437e+006  0.000000e+000  2.828744e+010  5.053071e+010  0.000000e+000 -8.182908e+010 -7.048275e+010  0.000000e+000 -1.499972e+011 -2.266174e+007  0.000000e+000 -6.189192e+010  2.163064e+011  0.000000e+000 
 3.191140e+006 -2.290623e+006  0.000000e+000  2.815559e+010  5.060429e+010  0.000000e+000 -8.190120e+010 -7.039894e+010  0.000000e+000 -1.499972e+011 -1.164788e+008  0.000000e+000 -6.196556e+010  2.162853e+011  0.000000e+000 
 3.191657e+006 -2.290808e+006  0.000000e+000  2.802355e+010  5.067752e+010  0.000000e+000 -8.197322e+010 -7.031505e+010  0.000000e+000 -1.499971e+011 -2.102958e+008  0.000000e+000 -6.203920e+010  2.162642e+011  0.000000e+000 
 3.192174e+006 -2.290994e+006  0.000000e+000  2.789131e+010  5.075040e+010  0.000000e+000 -8.204516e+010 -7.023109e+010  0.000000e+000 -1.499969e+011 -3.041127e+008  0.000000e+000 -6.211283e+010  2.162431e+011  0.000000e+000 
 3.192690e+006 -2.291179e+006  0.000000e+000  2.775889e+010  5.082294e+010  0.000000e+000 -8.211701e+010 -7.014706e+010  0.000000e+000 -1.499967e+011 -3.979295e+008  0.000000e+000 -6.218645e+010  2.162219e+011  0.000000e+000 
 3.193206e+006 -2.291365e+006  0.000000e+000  2.762628e+010  5.089514e+010  0.000000e+000 -8.218878e+010 -7.006295e+010  0.000000e+000 -1.499964e+011 -4.917462e+008  0.000000e+000 -6.226007e+010  2.162007e+011  0.000000e+000 
 3.193722e+006 -2.291551e+006  0.000000e+000  2.749348e+010  5.096699e+010  0.000000e+000 -8.226046e+010 -6.997877e+010  0.000000e+000 -1.499961e+011 -5.855626e+008  0.000000e+000 -6.233368e+010  2.161795e+011  0.000000e+000 
 3.194237e+006 -2.291737e+006  0.000000e+000  2.736049e+010  5.103849e+010  0.000000e+000 -8.233205e+010 -6.989452e+010  0.000000e+000 -1.499957e+011 -6.793789e+008  0.000000e+000 -6.240728e+010  2.161583e+011  0.000000e+000 
 3.194752e+006 -2.291923e+006  0.000000e+000  2.722732e+010  5.110965e+010  0.000000e+000 -8.240356e+010 -6.981019e+010  0.000000e+000 -1.499952e+011 -7.731949e+008  0.000000e+000 -6.248088e+010  2.161370e+011  0.000000e+000 
 3.195266e+006 -2.292109e+006  0.000000e+000  2.709396e+010  5.118046e+010  0.000000e+000 -8.247498e+010 -6.972579e+010  0.000000e+000 -1.499947e+011 -8.670105e+008  0.000000e+000 -6.255446e+010  2.161157e+011  0.000000e+000 
 3.195781e+006 -2.292295e+006  0.000000e+000  2.696042e+010  5.125092e+010  0.000000e+000 -8.254632e+010 -6.964132e+010  0.000000e+000 -1.499942e+011 -9.608259e+008  0.000000e+000 -6.262804e+010  2.160944e+011  0.000000e+000 
 3.196294e+006 -2.292482e+006  0.000000e+000  2.682670e+010  5.132103e+010  0.000000e+000 -8.261757e+010 -6.955677e+010  0.000000e+000 -1.499935e+011 -1.054641e+009  0.000000e+000 -6.270162e+010  2.160731e+011  0.000000e+000 
 3.196808e+006 -2.292668e+006  0.000000e+000  2.669279e+010  5.139079e+010  0.000000e+000 -8.268873e+010 -6.947215e+010  0.000000e+000 -1.499928e+011 -1.148455e+009  0.000000e+000 -6.277518e+010  2.160517e+011  0.000000e+000 
 3.197321e+006 -2.292855e+006  0.000000e+000  2.655870e+010  5.146021e+010  0.000000e+000 -8.275980e+010 -6.938746e+010  0.000000e+000 -1.499921e+011 -1.242269e+009  0.000000e+000 -6.284874e+010  2.160303e+011  0.000000e+000 
 3.197834e+006 -2.293041e+006  0.000000e+000  2.642443e+010  5.152927e+010  0.000000e+000 -8.283079e+010 -6.930270e+010  0.000000e+000 -1.499913e+011 -1.336083e+009  0.000000e+000 -6.292229e+010  2.160089e+011  0.000000e+000 
 3.198346e+006 -2.293228e+006  0.000000e+000  2.628998e+010  5.159799e+010  0.000000e+000 -8.290169e+010 -6.921786e+010  0.000000e+000 -1.499904e+011 -1.429896e+009  0.000000e+000 -6.299584e+010  2.159875e+011  0.000000e+000 
 3.198858e+006 -2.293415e+006  0.000000e+000  2.615535e+010  5.166635e+010  0.000000e+000 -8.297251e+010 -6.913295e+010  0.000000e+000 -1.499895e+011 -1.523709e+009  0.000000e+000 -6.306937e+010  2.159660e+011  0.000000e+000 
 3.199370e+006 -2.293602e+006  0.000000e+000  2.602055e+010  5.173436e+010  0.000000e+000 -8.304324e+010 -6.904797e+010  0.000000e+000 -1.499885e+011 -1.617521e+009  0.000000e+000 -6.314290e+010  2.159445e+011  0.000000e+000 
 3.199881e+006 -2.293790e+006  0.000000e+000  2.588557e+010  5.180202e+010  0.000000e+000 -8.311388e+010 -6.896291e+010  0.000000e+000 -1.499875e+011 -1.711332e+009  0.000000e+000 -6.321642e+010  2.159230e+011  0.000000e+000 
