                       x                        y                        z
 3.831865e+008  3.064198e+007  0.000000e+000
 3.831672e+008  3.088274e+007  0.000000e+000
 3.831478e+008  3.112349e+007  0.000000e+000
 3.831282e+008  3.136423e+007  0.000000e+000
 3.831085e+008  3.160496e+007  0.000000e+000
 3.830887e+008  3.184567e+007  0.000000e+000
 3.830687e+008  3.208638e+007  0.000000e+000
 3.830485e+008  3.232706e+007  0.000000e+000
 3.830282e+008  3.256774e+007  0.000000e+000
 3.830077e+008  3.280841e+007  0.000000e+000
 3.829871e+008  3.304906e+007  0.000000e+000
 3.829664e+008  3.328969e+007  0.000000e+000
 3.829454e+008  3.353032e+007  0.000000e+000
 3.829244e+008  3.377093e+007  0.000000e+000
 3.829032e+008  3.401153e+007  0.000000e+000
 3.828818e+008  3.425211e+007  0.000000e+000
 3.828603e+008  3.449269e+007  0.000000e+000
 3.828386e+008  3.473324e+007  0.000000e+000
 3.828168e+008  3.497379e+007  0.000000e+000
 3.827948e+008  3.521432e+007  0.000000e+000
 3.827727e+008  3.545484e+007  0.000000e+000
 3.827504e+008  3.569534e+007  0.000000e+000
 3.827280e+008  3.593583e+007  0.000000e+000
 3.827054e+008  3.617630e+007  0.000000e+000
 3.826827e+008  3.641677e+007  0.000000e+000
 3.826598e+008  3.665721e+007  0.000000e+000
 3.826368e+008  3.689764e+007  0.000000e+000
 3.826136e+008  3.713806e+007  0.000000e+000
 3.825902e+008  3.737847e+007  0.000000e+000
 3.825668e+008  3.761885e+007  0.000000e+000
 3.825431e+008  3.785923e+007  0.000000e+000
 3.825193e+008  3.809959e+007  0.000000e+000
 3.824954e+008  3.833993e+007  0.000000e+000
 3.824713e+008  3.858026e+007  0.000000e+000
 3.824471e+008  3.882057e+007  0.000000e+000
 3.824227e+008  3.906087e+007  0.000000e+000
 3.823981e+008  3.930116e+007  0.000000e+000
 3.823734e+008  3.954142e+007  0.000000e+000
 3.823486e+008  3.978168e+007  0.000000e+000
 3.823236e+008  4.002191e+007  0.000000e+000
 3.822985e+008  4.026213e+007  0.000000e+000
 3.822732e+008  4.050234e+007  0.000000e+000
 3.822477e+008  4.074253e+007  0.000000e+000
 3.822221e+008  4.098270e+007  0.000000e+000
 3.821964e+008  4.122286e+007  0.000000e+000
 3.821705e+008  4.146300e+007  0.000000e+000
 3.821444e+008  4.170312e+007  0.000000e+000
 3.821182e+008  4.194323e+007  0.000000e+000
 3.820919e+008  4.218333e+007  0.000000e+000
 3.820654e+008  4.242340e+007  0.000000e+000
 3.820387e+008  4.266346e+007  0.000000e+000
 3.820119e+008  4.290350e+007  0.000000e+000
 3.819850e+008  4.314353e+007  0.000000e+000
 3.819578e+008  4.338353e+007  0.000000e+000
 3.819306e+008  4.362353e+007  0.000000e+000
 3.819032e+008  4.386350e+007  0.000000e+000
 3.818756e+008  4.410346e+007  0.000000e+000
 3.818479e+008  4.434340e+007  0.000000e+000
 3.818201e+008  4.458332e+007  0.000000e+000
 3.817920e+008  4.482322e+007  0.000000e+000
 3.817639e+008  4.506311e+007  0.000000e+000
 3.817356e+008  4.530298e+007  0.000000e+000
 3.817071e+008  4.554283e+007  0.000000e+000
 3.816785e+008  4.578267e+007  0.000000e+000
 3.816497e+008  4.602248e+007  0.000000e+000
 3.816208e+008  4.626228e+007  0.000000e+000
 3.815917e+008  4.650206e+007  0.000000e+000
 3.815625e+008  4.674182e+007  0.000000e+000
 3.815332e+008  4.698156e+007  0.000000e+000
 3.815036e+008  4.722129e+007  0.000000e+000
 3.814740e+008  4.746099e+007  0.000000e+000
 3.814442e+008  4.770068e+007  0.000000e+000
 3.814142e+008  4.794035e+007  0.000000e+000
 3.813841e+008  4.818000e+007  0.000000e+000
 3.813538e+008  4.841963e+007  0.000000e+000
 3.813234e+008  4.865924e+007  0.000000e+000
 3.812928e+008  4.889883e+007  0.000000e+000
 3.812621e+008  4.913841e+007  0.000000e+000
 3.812312e+008  4.937796e+007  0.000000e+000
 3.812002e+008  4.961750e+007  0.000000e+000
 3.811690e+008  4.985701e+007  0.000000e+000
 3.811377e+008  5.009651e+007  0.000000e+000
 3.811062e+008  5.033598e+007  0.000000e+000
 3.810746e+008  5.057544e+007  0.000000e+000
 3.810428e+008  5.081487e+007  0.000000e+000
 3.810109e+008  5.105429e+007  0.000000e+000
 3.809788e+008  5.129369e+007  0.000000e+000
 3.809466e+008  5.153306e+007  0.000000e+000
 3.809142e+008  5.177242e+007  0.000000e+000
 3.808817e+008  5.201175e+007  0.000000e+000
 3.808490e+008  5.225107e+007  0.000000e+000
 3.808162e+008  5.249036e+007  0.000000e+000
 3.807832e+008  5.272964e+007  0.000000e+000
 3.807501e+008  5.296889e+007  0.000000e+000
 3.807168e+008  5.320812e+007  0.000000e+000
 3.806834e+008  5.344734e+007  0.000000e+000
 3.806498e+008  5.368653e+007  0.000000e+000
 3.806160e+008  5.392570e+007  0.000000e+000
 3.805822e+008  5.416484e+007  0.000000e+000
 3.805481e+008  5.440397e+007  0.000000e+000
 3.805140e+008  5.464308e+007  0.000000e+000
 3.804796e+008  5.488216e+007  0.000000e+000
 3.804451e+008  5.512122e+007  0.000000e+000
 3.804105e+008  5.536026e+007  0.000000e+000
 3.803757e+008  5.559928e+007  0.000000e+000
 3.803408e+008  5.583828e+007  0.000000e+000
 3.803057e+008  5.607726e+007  0.000000e+000
 3.802705e+008  5.631621e+007  0.000000e+000
 3.802351e+008  5.655514e+007  0.000000e+000
 3.801996e+008  5.679405e+007  0.000000e+000
 3.801639e+008  5.703294e+007  0.000000e+000
 3.801281e+008  5.727180e+007  0.000000e+000
 3.800921e+008  5.751064e+007  0.000000e+000
 3.800559e+008  5.774946e+007  0.000000e+000
 3.800197e+008  5.798826e+007  0.000000e+000
 3.799832e+008  5.822703e+007  0.000000e+000
 3.799466e+008  5.846578e+007  0.000000e+000
 3.799099e+008  5.870451e+007  0.000000e+000
 3.798730e+008  5.894321e+007  0.000000e+000
 3.798360e+008  5.918189e+007  0.000000e+000
 3.797988e+008  5.942055e+007  0.000000e+000
 3.797615e+008  5.965919e+007  0.000000e+000
 3.797240e+008  5.989780e+007  0.000000e+000
 3.796864e+008  6.013639e+007  0.000000e+000
 3.796486e+008  6.037495e+007  0.000000e+000
 3.796107e+008  6.061349e+007  0.000000e+000
 3.795726e+008  6.085201e+007  0.000000e+000
 3.795343e+008  6.109050e+007  0.000000e+000
 3.794960e+008  6.132897e+007  0.000000e+000
 3.794574e+008  6.156741e+007  0.000000e+000
 3.794187e+008  6.180583e+007  0.000000e+000
 3.793799e+008  6.204423e+007  0.000000e+000
 3.793409e+008  6.228260e+007  0.000000e+000
 3.793018e+008  6.252095e+007  0.000000e+000
 3.792625e+008  6.275927e+007  0.000000e+000
 3.792231e+008  6.299757e+007  0.000000e+000
 3.791835e+008  6.323584e+007  0.000000e+000
 3.791438e+008  6.347409e+007  0.000000e+000
 3.791039e+008  6.371231e+007  0.000000e+000
 3.790639e+008  6.395051e+007  0.000000e+000
 3.790237e+008  6.418868e+007  0.000000e+000
 3.789834e+008  6.442683e+007  0.000000e+000
 3.789429e+008  6.466495e+007  0.000000e+000
 3.789023e+008  6.490305e+007  0.000000e+000
 3.788615e+008  6.514112e+007  0.000000e+000
 3.788206e+008  6.537917e+007  0.000000e+000
 3.787795e+008  6.561719e+007  0.000000e+000
 3.787383e+008  6.585518e+007  0.000000e+000
 3.786969e+008  6.609315e+007  0.000000e+000
 3.786554e+008  6.633109e+007  0.000000e+000
 3.786137e+008  6.656901e+007  0.000000e+000
 3.785719e+008  6.680690e+007  0.000000e+000
 3.785299e+008  6.704476e+007  0.000000e+000
 3.784878e+008  6.728260e+007  0.000000e+000
 3.784455e+008  6.752041e+007  0.000000e+000
 3.784031e+008  6.775820e+007  0.000000e+000
 3.783605e+008  6.799596e+007  0.000000e+000
 3.783178e+008  6.823369e+007  0.000000e+000
