                       x                        y                        z
 3.816784e+008  4.554113e+007  0.000000e+000
 3.816496e+008  4.578095e+007  0.000000e+000
 3.816207e+008  4.602074e+007  0.000000e+000
 3.815916e+008  4.626052e+007  0.000000e+000
 3.815624e+008  4.650028e+007  0.000000e+000
 3.815330e+008  4.674003e+007  0.000000e+000
 3.815035e+008  4.697975e+007  0.000000e+000
 3.814738e+008  4.721946e+007  0.000000e+000
 3.814440e+008  4.745914e+007  0.000000e+000
 3.814140e+008  4.769881e+007  0.000000e+000
 3.813839e+008  4.793846e+007  0.000000e+000
 3.813536e+008  4.817809e+007  0.000000e+000
 3.813232e+008  4.841770e+007  0.000000e+000
 3.812926e+008  4.865729e+007  0.000000e+000
 3.812619e+008  4.889687e+007  0.000000e+000
 3.812310e+008  4.913642e+007  0.000000e+000
 3.812000e+008  4.937596e+007  0.000000e+000
 3.811688e+008  4.961547e+007  0.000000e+000
 3.811375e+008  4.985497e+007  0.000000e+000
 3.811060e+008  5.009444e+007  0.000000e+000
 3.810744e+008  5.033390e+007  0.000000e+000
 3.810426e+008  5.057333e+007  0.000000e+000
 3.810107e+008  5.081275e+007  0.000000e+000
 3.809786e+008  5.105215e+007  0.000000e+000
 3.809464e+008  5.129152e+007  0.000000e+000
 3.809140e+008  5.153088e+007  0.000000e+000
 3.808815e+008  5.177021e+007  0.000000e+000
 3.808488e+008  5.200953e+007  0.000000e+000
 3.808160e+008  5.224882e+007  0.000000e+000
 3.807830e+008  5.248810e+007  0.000000e+000
 3.807499e+008  5.272735e+007  0.000000e+000
 3.807166e+008  5.296658e+007  0.000000e+000
 3.806831e+008  5.320579e+007  0.000000e+000
 3.806496e+008  5.344498e+007  0.000000e+000
 3.806158e+008  5.368415e+007  0.000000e+000
 3.805819e+008  5.392330e+007  0.000000e+000
 3.805479e+008  5.416243e+007  0.000000e+000
 3.805137e+008  5.440153e+007  0.000000e+000
 3.804794e+008  5.464061e+007  0.000000e+000
 3.804449e+008  5.487968e+007  0.000000e+000
 3.804103e+008  5.511872e+007  0.000000e+000
 3.803755e+008  5.535774e+007  0.000000e+000
 3.803406e+008  5.559673e+007  0.000000e+000
 3.803055e+008  5.583571e+007  0.000000e+000
 3.802702e+008  5.607466e+007  0.000000e+000
 3.802348e+008  5.631359e+007  0.000000e+000
 3.801993e+008  5.655250e+007  0.000000e+000
 3.801636e+008  5.679139e+007  0.000000e+000
 3.801278e+008  5.703025e+007  0.000000e+000
 3.800918e+008  5.726909e+007  0.000000e+000
 3.800557e+008  5.750791e+007  0.000000e+000
 3.800194e+008  5.774670e+007  0.000000e+000
 3.799829e+008  5.798548e+007  0.000000e+000
 3.799464e+008  5.822423e+007  0.000000e+000
 3.799096e+008  5.846296e+007  0.000000e+000
 3.798727e+008  5.870166e+007  0.000000e+000
 3.798357e+008  5.894034e+007  0.000000e+000
 3.797985e+008  5.917900e+007  0.000000e+000
 3.797612e+008  5.941763e+007  0.000000e+000
 3.797237e+008  5.965624e+007  0.000000e+000
 3.796861e+008  5.989483e+007  0.000000e+000
 3.796483e+008  6.013339e+007  0.000000e+000
 3.796103e+008  6.037193e+007  0.000000e+000
 3.795723e+008  6.061045e+007  0.000000e+000
 3.795340e+008  6.084894e+007  0.000000e+000
 3.794956e+008  6.108741e+007  0.000000e+000
 3.794571e+008  6.132585e+007  0.000000e+000
 3.794184e+008  6.156427e+007  0.000000e+000
 3.793796e+008  6.180267e+007  0.000000e+000
 3.793406e+008  6.204104e+007  0.000000e+000
 3.793015e+008  6.227939e+007  0.000000e+000
 3.792622e+008  6.251771e+007  0.000000e+000
 3.792227e+008  6.275601e+007  0.000000e+000
 3.791832e+008  6.299428e+007  0.000000e+000
 3.791434e+008  6.323253e+007  0.000000e+000
 3.791035e+008  6.347075e+007  0.000000e+000
 3.790635e+008  6.370895e+007  0.000000e+000
 3.790233e+008  6.394712e+007  0.000000e+000
 3.789830e+008  6.418527e+007  0.000000e+000
 3.789425e+008  6.442339e+007  0.000000e+000
 3.789019e+008  6.466148e+007  0.000000e+000
 3.788611e+008  6.489956e+007  0.000000e+000
 3.788202e+008  6.513760e+007  0.000000e+000
 3.787791e+008  6.537562e+007  0.000000e+000
 3.787379e+008  6.561361e+007  0.000000e+000
 3.786965e+008  6.585158e+007  0.000000e+000
 3.786550e+008  6.608952e+007  0.000000e+000
 3.786133e+008  6.632744e+007  0.000000e+000
