                       x                        y                        z
 3.841868e+008  0.000000e+000  0.000000e+000
 3.841787e+008  0.000000e+000  0.000000e+000
 3.841704e+008  0.000000e+000  0.000000e+000
 3.841620e+008  0.000000e+000  0.000000e+000
 3.841534e+008  0.000000e+000  0.000000e+000
 3.841447e+008  0.000000e+000  0.000000e+000
 3.841358e+008  0.000000e+000  0.000000e+000
 3.841268e+008  0.000000e+000  0.000000e+000
 3.841176e+008  0.000000e+000  0.000000e+000
 3.841083e+008  0.000000e+000  0.000000e+000
 3.840988e+008  0.000000e+000  0.000000e+000
 3.840891e+008  0.000000e+000  0.000000e+000
 3.840793e+008  0.000000e+000  0.000000e+000
 3.840694e+008  0.000000e+000  0.000000e+000
 3.840593e+008  0.000000e+000  0.000000e+000
 3.840490e+008  0.000000e+000  0.000000e+000
 3.840386e+008  0.000000e+000  0.000000e+000
 3.840281e+008  0.000000e+000  0.000000e+000
 3.840174e+008  0.000000e+000  0.000000e+000
 3.840065e+008  0.000000e+000  0.000000e+000
 3.839955e+008  0.000000e+000  0.000000e+000
 3.839843e+008  0.000000e+000  0.000000e+000
 3.839730e+008  0.000000e+000  0.000000e+000
 3.839616e+008  0.000000e+000  0.000000e+000
 3.839499e+008  0.000000e+000  0.000000e+000
 3.839382e+008  0.000000e+000  0.000000e+000
 3.839263e+008  0.000000e+000  0.000000e+000
 3.839142e+008  0.000000e+000  0.000000e+000
 3.839020e+008  0.000000e+000  0.000000e+000
 3.838896e+008  0.000000e+000  0.000000e+000
 3.838770e+008  0.000000e+000  0.000000e+000
 3.838644e+008  0.000000e+000  0.000000e+000
 3.838515e+008  0.000000e+000  0.000000e+000
 3.838385e+008  0.000000e+000  0.000000e+000
 3.838254e+008  0.000000e+000  0.000000e+000
 3.838121e+008  0.000000e+000  0.000000e+000
 3.837987e+008  0.000000e+000  0.000000e+000
 3.837851e+008  0.000000e+000  0.000000e+000
 3.837713e+008  0.000000e+000  0.000000e+000
 3.837574e+008  0.000000e+000  0.000000e+000
 3.837434e+008  0.000000e+000  0.000000e+000
 3.837292e+008  0.000000e+000  0.000000e+000
 3.837148e+008  0.000000e+000  0.000000e+000
 3.837003e+008  0.000000e+000  0.000000e+000
 3.836856e+008  0.000000e+000  0.000000e+000
 3.836708e+008  0.000000e+000  0.000000e+000
 3.836558e+008  0.000000e+000  0.000000e+000
 3.836407e+008  0.000000e+000  0.000000e+000
 3.836255e+008  0.000000e+000  0.000000e+000
 3.836100e+008  0.000000e+000  0.000000e+000
 3.835945e+008  0.000000e+000  0.000000e+000
 3.835787e+008  0.000000e+000  0.000000e+000
 3.835628e+008  0.000000e+000  0.000000e+000
 3.835468e+008  0.000000e+000  0.000000e+000
 3.835306e+008  0.000000e+000  0.000000e+000
 3.835143e+008  0.000000e+000  0.000000e+000
 3.834978e+008  0.000000e+000  0.000000e+000
 3.834811e+008  0.000000e+000  0.000000e+000
 3.834644e+008  0.000000e+000  0.000000e+000
 3.834474e+008  0.000000e+000  0.000000e+000
 3.834303e+008  0.000000e+000  0.000000e+000
 3.834131e+008  0.000000e+000  0.000000e+000
 3.833956e+008  0.000000e+000  0.000000e+000
 3.833781e+008  0.000000e+000  0.000000e+000
 3.833604e+008  0.000000e+000  0.000000e+000
 3.833425e+008  0.000000e+000  0.000000e+000
